,Your Prolific ID,Artwork Number,Question Type,Survey Column,Actual Sound,User Answer,Artwork Dynamism,Comment
3326,24,P8,Harmony,Sound C,Sound F,3,1,
3327,24,P8,Harmony,Sound D,Sound C,5,1,
3328,24,P8,Dynamism,Sound A,Sound B,5,1,
3329,24,P8,Dynamism,Sound B,Sound A,5,1,
3330,24,P8,Dynamism,Sound C,Sound F,3,1,
3331,24,P8,Dynamism,Sound D,Sound C,5,1,
3332,24,P8,Quality,Sound A,Sound B,1,1,
3333,24,P8,Quality,Sound B,Sound A,1,1,
3334,24,P8,Quality,Sound C,Sound F,3,1,
3335,24,P8,Quality,Sound D,Sound C,5,1,
3336,24,P4,Harmony,Sound A,Sound C,5,4,
3337,24,P4,Harmony,Sound B,Sound B,3,4,
3338,24,P4,Harmony,Sound C,Sound A,2,4,
3339,24,P4,Harmony,Sound D,Sound F,3,4,
3340,24,P4,Dynamism,Sound A,Sound C,4,4,
3341,24,P4,Dynamism,Sound B,Sound B,4,4,
3342,24,P4,Dynamism,Sound C,Sound A,2,4,
3343,24,P4,Dynamism,Sound D,Sound F,3,4,
3344,24,P4,Quality,Sound A,Sound C,5,4,
3345,24,P4,Quality,Sound B,Sound B,2,4,
3346,24,P4,Quality,Sound C,Sound A,1,4,
3347,24,P4,Quality,Sound D,Sound F,3,4,
3348,24,P10,Harmony,Sound A,Sound B,3,2,
3349,24,P10,Harmony,Sound B,Sound C,4,2,
3350,24,P10,Harmony,Sound C,Sound A,3,2,
3351,24,P10,Harmony,Sound D,Sound F,3,2,
3352,24,P10,Dynamism,Sound A,Sound B,5,2,
3353,24,P10,Dynamism,Sound B,Sound C,5,2,
3354,24,P10,Dynamism,Sound C,Sound A,3,2,
3355,24,P10,Dynamism,Sound D,Sound F,3,2,
3356,24,P10,Quality,Sound A,Sound B,1,2,
3357,24,P10,Quality,Sound B,Sound C,5,2,
3358,24,P10,Quality,Sound C,Sound A,1,2,
3359,24,P10,Quality,Sound D,Sound F,3,2,
3360,24,P5,Harmony,Sound A,Sound B,2,4,
3361,24,P5,Harmony,Sound B,Sound C,4,4,
3362,24,P5,Harmony,Sound C,Sound F,3,4,
3363,24,P5,Harmony,Sound D,Sound A,2,4,
3364,24,P5,Dynamism,Sound A,Sound B,1,4,
3365,24,P5,Dynamism,Sound B,Sound C,5,4,
3366,24,P5,Dynamism,Sound C,Sound F,3,4,
3367,24,P5,Dynamism,Sound D,Sound A,1,4,
3368,24,P5,Quality,Sound A,Sound B,2,4,
3369,24,P5,Quality,Sound B,Sound C,4,4,
3370,24,P5,Quality,Sound C,Sound F,3,4,
3371,24,P5,Quality,Sound D,Sound A,2,4,
3372,24,P6,Harmony,Sound A,Sound B,2,4,
3373,24,P6,Harmony,Sound B,Sound F,3,4,
3374,24,P6,Harmony,Sound C,Sound C,4,4,
3375,24,P6,Harmony,Sound D,Sound A,1,4,
3376,24,P6,Dynamism,Sound A,Sound B,2,4,
3377,24,P6,Dynamism,Sound B,Sound F,3,4,
3378,24,P6,Dynamism,Sound C,Sound C,4,4,
3379,24,P6,Dynamism,Sound D,Sound A,2,4,
3380,24,P6,Quality,Sound A,Sound B,2,4,
3381,24,P6,Quality,Sound B,Sound F,3,4,
3382,24,P6,Quality,Sound C,Sound C,5,4,
3383,24,P6,Quality,Sound D,Sound A,2,4,
3384,24,P11,Harmony,Sound A,Sound B,3,2,
3385,24,P11,Harmony,Sound B,Sound F,3,2,
3386,24,P11,Harmony,Sound C,Sound C,5,2,
3387,24,P11,Harmony,Sound D,Sound A,1,2,
3388,24,P11,Dynamism,Sound A,Sound B,2,2,
3389,24,P11,Dynamism,Sound B,Sound F,3,2,
3390,24,P11,Dynamism,Sound C,Sound C,5,2,
3391,24,P11,Dynamism,Sound D,Sound A,1,2,
3392,24,P11,Quality,Sound A,Sound B,2,2,
3393,24,P11,Quality,Sound B,Sound F,3,2,
3394,24,P11,Quality,Sound C,Sound C,5,2,
3395,24,P11,Quality,Sound D,Sound A,1,2,
3396,24,P3,Harmony,Sound A,Sound A,2,5,
3397,24,P3,Harmony,Sound B,Sound C,5,5,
3398,24,P3,Harmony,Sound C,Sound F,3,5,
3399,24,P3,Harmony,Sound D,Sound B,2,5,
3400,24,P3,Dynamism,Sound A,Sound A,2,5,
3401,24,P3,Dynamism,Sound B,Sound C,5,5,
3402,24,P3,Dynamism,Sound C,Sound F,3,5,
3403,24,P3,Dynamism,Sound D,Sound B,2,5,
3404,24,P3,Quality,Sound A,Sound A,1,5,
3405,24,P3,Quality,Sound B,Sound C,5,5,
3406,24,P3,Quality,Sound C,Sound F,3,5,
3407,24,P3,Quality,Sound D,Sound B,1,5,
3408,24,P1,Harmony,Sound A,Sound C,4,5,
3409,24,P1,Harmony,Sound B,Sound B,2,5,
3410,24,P1,Harmony,Sound C,Sound F,3,5,
3411,24,P1,Harmony,Sound D,Sound A,2,5,
3412,24,P1,Dynamism,Sound A,Sound C,4,5,
3413,24,P1,Dynamism,Sound B,Sound B,2,5,
3414,24,P1,Dynamism,Sound C,Sound F,3,5,
3415,24,P1,Dynamism,Sound D,Sound A,1,5,
3416,24,P1,Quality,Sound A,Sound C,4,5,
3417,24,P1,Quality,Sound B,Sound B,1,5,
3418,24,P1,Quality,Sound C,Sound F,3,5,
3419,24,P1,Quality,Sound D,Sound A,2,5,
3420,24,P12,Harmony,Sound A,Sound B,2,2,
3421,24,P12,Harmony,Sound B,Sound A,2,2,
3422,24,P12,Harmony,Sound C,Sound C,4,2,
3423,24,P12,Harmony,Sound D,Sound F,3,2,
3424,24,P12,Dynamism,Sound A,Sound B,3,2,
3425,24,P12,Dynamism,Sound B,Sound A,1,2,
3426,24,P12,Dynamism,Sound C,Sound C,4,2,
3427,24,P12,Dynamism,Sound D,Sound F,3,2,
3428,24,P12,Quality,Sound A,Sound B,1,2,
3429,24,P12,Quality,Sound B,Sound A,2,2,
3430,24,P12,Quality,Sound C,Sound C,4,2,
3431,24,P12,Quality,Sound D,Sound F,3,2,
3432,24,P7,Harmony,Sound A,Sound C,5,2,
3433,24,P7,Harmony,Sound B,Sound B,5,2,
3434,24,P7,Harmony,Sound C,Sound A,2,2,
3435,24,P7,Harmony,Sound D,Sound F,3,2,
3436,24,P7,Dynamism,Sound A,Sound C,5,2,
3437,24,P7,Dynamism,Sound B,Sound B,4,2,
3438,24,P7,Dynamism,Sound C,Sound A,2,2,
3439,24,P7,Dynamism,Sound D,Sound F,3,2,
3440,24,P7,Quality,Sound A,Sound C,5,2,
3441,24,P7,Quality,Sound B,Sound B,1,2,
3442,24,P7,Quality,Sound C,Sound A,2,2,
3443,24,P7,Quality,Sound D,Sound F,3,2,
3444,24,P9,Harmony,Sound A,Sound B,2,2,
3445,24,P9,Harmony,Sound B,Sound F,3,2,
3446,24,P9,Harmony,Sound C,Sound C,4,2,
3447,24,P9,Harmony,Sound D,Sound A,2,2,
3448,24,P9,Dynamism,Sound A,Sound B,4,2,
3449,24,P9,Dynamism,Sound B,Sound F,3,2,
3450,24,P9,Dynamism,Sound C,Sound C,5,2,
3451,24,P9,Dynamism,Sound D,Sound A,2,2,
3452,24,P9,Quality,Sound A,Sound B,2,2,
3453,24,P9,Quality,Sound B,Sound F,3,2,
3454,24,P9,Quality,Sound C,Sound C,4,2,
3455,24,P9,Quality,Sound D,Sound A,1,2,
3456,25,P2,Harmony,Sound A,Sound C,4,4,
3457,25,P2,Harmony,Sound B,Sound F,3,4,
3458,25,P2,Harmony,Sound C,Sound B,1,4,
3459,25,P2,Harmony,Sound D,Sound A,1,4,
3460,25,P2,Dynamism,Sound A,Sound C,5,4,
3461,25,P2,Dynamism,Sound B,Sound F,3,4,
3462,25,P2,Dynamism,Sound C,Sound B,2,4,
3463,25,P2,Dynamism,Sound D,Sound A,1,4,
3464,25,P2,Quality,Sound A,Sound C,4,4,
3465,25,P2,Quality,Sound B,Sound F,3,4,
3466,25,P2,Quality,Sound C,Sound B,1,4,
3467,25,P2,Quality,Sound D,Sound A,1,4,
3468,25,P8,Harmony,Sound A,Sound B,1,2,
3469,25,P8,Harmony,Sound B,Sound A,1,2,
3470,25,P8,Harmony,Sound C,Sound F,3,2,
3471,25,P8,Harmony,Sound D,Sound C,4,2,
3472,25,P8,Dynamism,Sound A,Sound B,1,2,
3473,25,P8,Dynamism,Sound B,Sound A,1,2,
3474,25,P8,Dynamism,Sound C,Sound F,3,2,
3475,25,P8,Dynamism,Sound D,Sound C,3,2,
3476,25,P8,Quality,Sound A,Sound B,1,2,
3477,25,P8,Quality,Sound B,Sound A,1,2,
3478,25,P8,Quality,Sound C,Sound F,3,2,
3479,25,P8,Quality,Sound D,Sound C,4,2,
3480,25,P4,Harmony,Sound A,Sound C,4,3,
3481,25,P4,Harmony,Sound B,Sound B,2,3,
3482,25,P4,Harmony,Sound C,Sound A,2,3,
3483,25,P4,Harmony,Sound D,Sound F,3,3,
3484,25,P4,Dynamism,Sound A,Sound C,4,3,
3485,25,P4,Dynamism,Sound B,Sound B,2,3,
3486,25,P4,Dynamism,Sound C,Sound A,1,3,
3487,25,P4,Dynamism,Sound D,Sound F,3,3,
3488,25,P4,Quality,Sound A,Sound C,4,3,
3489,25,P4,Quality,Sound B,Sound B,1,3,
3490,25,P4,Quality,Sound C,Sound A,2,3,
3491,25,P4,Quality,Sound D,Sound F,3,3,
3492,25,P10,Harmony,Sound A,Sound B,4,2,
3493,25,P10,Harmony,Sound B,Sound C,5,2,
3494,25,P10,Harmony,Sound C,Sound A,2,2,
3495,25,P10,Harmony,Sound D,Sound F,3,2,
3496,25,P10,Dynamism,Sound A,Sound B,4,2,
3497,25,P10,Dynamism,Sound B,Sound C,5,2,
3498,25,P10,Dynamism,Sound C,Sound A,1,2,
3499,25,P10,Dynamism,Sound D,Sound F,3,2,
3500,25,P10,Quality,Sound A,Sound B,2,2,
3501,25,P10,Quality,Sound B,Sound C,5,2,
3502,25,P10,Quality,Sound C,Sound A,2,2,
3503,25,P10,Quality,Sound D,Sound F,3,2,
3504,25,P5,Harmony,Sound A,Sound B,2,3,
3505,25,P5,Harmony,Sound B,Sound C,4,3,
3506,25,P5,Harmony,Sound C,Sound F,3,3,
3507,25,P5,Harmony,Sound D,Sound A,1,3,
3508,25,P5,Dynamism,Sound A,Sound B,1,3,
3509,25,P5,Dynamism,Sound B,Sound C,3,3,
3510,25,P5,Dynamism,Sound C,Sound F,3,3,
3511,25,P5,Dynamism,Sound D,Sound A,2,3,
3512,25,P5,Quality,Sound A,Sound B,2,3,
3513,25,P5,Quality,Sound B,Sound C,4,3,
3514,25,P5,Quality,Sound C,Sound F,3,3,
3515,25,P5,Quality,Sound D,Sound A,1,3,
3516,25,P6,Harmony,Sound A,Sound B,2,4,
3517,25,P6,Harmony,Sound B,Sound F,3,4,
3518,25,P6,Harmony,Sound C,Sound C,4,4,
3519,25,P6,Harmony,Sound D,Sound A,1,4,
3520,25,P6,Dynamism,Sound A,Sound B,2,4,
3521,25,P6,Dynamism,Sound B,Sound F,3,4,
3522,25,P6,Dynamism,Sound C,Sound C,4,4,
3523,25,P6,Dynamism,Sound D,Sound A,3,4,
3524,25,P6,Quality,Sound A,Sound B,2,4,
3525,25,P6,Quality,Sound B,Sound F,3,4,
3526,25,P6,Quality,Sound C,Sound C,5,4,
3527,25,P6,Quality,Sound D,Sound A,1,4,
3528,25,P11,Harmony,Sound A,Sound B,2,2,
3529,25,P11,Harmony,Sound B,Sound F,3,2,
3530,25,P11,Harmony,Sound C,Sound C,4,2,
3531,25,P11,Harmony,Sound D,Sound A,1,2,
3532,25,P11,Dynamism,Sound A,Sound B,3,2,
3533,25,P11,Dynamism,Sound B,Sound F,3,2,
3534,25,P11,Dynamism,Sound C,Sound C,4,2,
3535,25,P11,Dynamism,Sound D,Sound A,2,2,
3536,25,P11,Quality,Sound A,Sound B,2,2,
3537,25,P11,Quality,Sound B,Sound F,3,2,
3538,25,P11,Quality,Sound C,Sound C,4,2,
3539,25,P11,Quality,Sound D,Sound A,2,2,
3540,25,P3,Harmony,Sound A,Sound A,2,4,
3541,25,P3,Harmony,Sound B,Sound C,5,4,
3542,25,P3,Harmony,Sound C,Sound F,3,4,
3543,25,P3,Harmony,Sound D,Sound B,3,4,
3544,25,P3,Dynamism,Sound A,Sound A,1,4,
3545,25,P3,Dynamism,Sound B,Sound C,5,4,
3546,25,P3,Dynamism,Sound C,Sound F,3,4,
3547,25,P3,Dynamism,Sound D,Sound B,2,4,
3548,25,P3,Quality,Sound A,Sound A,1,4,
3549,25,P3,Quality,Sound B,Sound C,4,4,
3550,25,P3,Quality,Sound C,Sound F,3,4,
3551,25,P3,Quality,Sound D,Sound B,1,4,
3552,25,P1,Harmony,Sound A,Sound C,5,3,
3553,25,P1,Harmony,Sound B,Sound B,2,3,
3554,25,P1,Harmony,Sound C,Sound F,3,3,
3555,25,P1,Harmony,Sound D,Sound A,2,3,
3556,25,P1,Dynamism,Sound A,Sound C,4,3,
3557,25,P1,Dynamism,Sound B,Sound B,2,3,
3558,25,P1,Dynamism,Sound C,Sound F,3,3,
3559,25,P1,Dynamism,Sound D,Sound A,2,3,
3560,25,P1,Quality,Sound A,Sound C,4,3,
3561,25,P1,Quality,Sound B,Sound B,2,3,
3562,25,P1,Quality,Sound C,Sound F,3,3,
3563,25,P1,Quality,Sound D,Sound A,1,3,
3564,25,P12,Harmony,Sound A,Sound B,1,2,
3565,25,P12,Harmony,Sound B,Sound A,1,2,
3566,25,P12,Harmony,Sound C,Sound C,4,2,
3567,25,P12,Harmony,Sound D,Sound F,3,2,
3568,25,P12,Dynamism,Sound A,Sound B,3,2,
3569,25,P12,Dynamism,Sound B,Sound A,1,2,
3570,25,P12,Dynamism,Sound C,Sound C,4,2,
3571,25,P12,Dynamism,Sound D,Sound F,3,2,
3572,25,P12,Quality,Sound A,Sound B,1,2,
3573,25,P12,Quality,Sound B,Sound A,1,2,
3574,25,P12,Quality,Sound C,Sound C,4,2,
3575,25,P12,Quality,Sound D,Sound F,3,2,
3576,25,P7,Harmony,Sound A,Sound C,5,2,
3577,25,P7,Harmony,Sound B,Sound B,2,2,
3578,25,P7,Harmony,Sound C,Sound A,1,2,
3579,25,P7,Harmony,Sound D,Sound F,3,2,
3580,25,P7,Dynamism,Sound A,Sound C,5,2,
3581,25,P7,Dynamism,Sound B,Sound B,4,2,
3582,25,P7,Dynamism,Sound C,Sound A,1,2,
3583,25,P7,Dynamism,Sound D,Sound F,3,2,
3584,25,P7,Quality,Sound A,Sound C,4,2,
3585,25,P7,Quality,Sound B,Sound B,2,2,
3586,25,P7,Quality,Sound C,Sound A,1,2,
3587,25,P7,Quality,Sound D,Sound F,3,2,
3588,25,P9,Harmony,Sound A,Sound B,2,1,
3589,25,P9,Harmony,Sound B,Sound F,3,1,
3590,25,P9,Harmony,Sound C,Sound C,3,1,
3591,25,P9,Harmony,Sound D,Sound A,2,1,
3592,25,P9,Dynamism,Sound A,Sound B,3,1,
3593,25,P9,Dynamism,Sound B,Sound F,3,1,
3594,25,P9,Dynamism,Sound C,Sound C,5,1,
3595,25,P9,Dynamism,Sound D,Sound A,2,1,
3596,25,P9,Quality,Sound A,Sound B,1,1,
3597,25,P9,Quality,Sound B,Sound F,3,1,
3598,25,P9,Quality,Sound C,Sound C,4,1,
3599,25,P9,Quality,Sound D,Sound A,2,1,
3600,26,P2,Harmony,Sound A,Sound C,4,4,
3601,26,P2,Harmony,Sound B,Sound F,3,4,
3602,26,P2,Harmony,Sound C,Sound B,1,4,
3603,26,P2,Harmony,Sound D,Sound A,1,4,
3604,26,P2,Dynamism,Sound A,Sound C,4,4,
3605,26,P2,Dynamism,Sound B,Sound F,3,4,
3606,26,P2,Dynamism,Sound C,Sound B,2,4,
3607,26,P2,Dynamism,Sound D,Sound A,1,4,
3608,26,P2,Quality,Sound A,Sound C,4,4,
3609,26,P2,Quality,Sound B,Sound F,3,4,
3610,26,P2,Quality,Sound C,Sound B,2,4,
3611,26,P2,Quality,Sound D,Sound A,2,4,
3612,26,P8,Harmony,Sound A,Sound B,4,2,
3613,26,P8,Harmony,Sound B,Sound A,2,2,
3614,26,P8,Harmony,Sound C,Sound F,3,2,
3615,26,P8,Harmony,Sound D,Sound C,4,2,
3616,26,P8,Dynamism,Sound A,Sound B,4,2,
3617,26,P8,Dynamism,Sound B,Sound A,1,2,
3618,26,P8,Dynamism,Sound C,Sound F,3,2,
3619,26,P8,Dynamism,Sound D,Sound C,4,2,
3620,26,P8,Quality,Sound A,Sound B,2,2,
3621,26,P8,Quality,Sound B,Sound A,1,2,
3622,26,P8,Quality,Sound C,Sound F,3,2,
3623,26,P8,Quality,Sound D,Sound C,5,2,
3624,26,P4,Harmony,Sound A,Sound C,4,4,
3625,26,P4,Harmony,Sound B,Sound B,4,4,
3626,26,P4,Harmony,Sound C,Sound A,1,4,
3627,26,P4,Harmony,Sound D,Sound F,3,4,
3628,26,P4,Dynamism,Sound A,Sound C,4,4,
3629,26,P4,Dynamism,Sound B,Sound B,4,4,
3630,26,P4,Dynamism,Sound C,Sound A,2,4,
3631,26,P4,Dynamism,Sound D,Sound F,3,4,
3632,26,P4,Quality,Sound A,Sound C,4,4,
3633,26,P4,Quality,Sound B,Sound B,1,4,
3634,26,P4,Quality,Sound C,Sound A,1,4,
3635,26,P4,Quality,Sound D,Sound F,3,4,
3636,26,P10,Harmony,Sound A,Sound B,3,1,
3637,26,P10,Harmony,Sound B,Sound C,4,1,
3638,26,P10,Harmony,Sound C,Sound A,1,1,
3639,26,P10,Harmony,Sound D,Sound F,3,1,
3640,26,P10,Dynamism,Sound A,Sound B,4,1,
3641,26,P10,Dynamism,Sound B,Sound C,4,1,
3642,26,P10,Dynamism,Sound C,Sound A,1,1,
3643,26,P10,Dynamism,Sound D,Sound F,3,1,
3644,26,P10,Quality,Sound A,Sound B,1,1,
3645,26,P10,Quality,Sound B,Sound C,4,1,
3646,26,P10,Quality,Sound C,Sound A,2,1,
3647,26,P10,Quality,Sound D,Sound F,3,1,
3648,26,P5,Harmony,Sound A,Sound B,1,4,
3649,26,P5,Harmony,Sound B,Sound C,4,4,
3650,26,P5,Harmony,Sound C,Sound F,3,4,
3651,26,P5,Harmony,Sound D,Sound A,1,4,
3652,26,P5,Dynamism,Sound A,Sound B,1,4,
3653,26,P5,Dynamism,Sound B,Sound C,5,4,
3654,26,P5,Dynamism,Sound C,Sound F,3,4,
3655,26,P5,Dynamism,Sound D,Sound A,1,4,
3656,26,P5,Quality,Sound A,Sound B,2,4,
3657,26,P5,Quality,Sound B,Sound C,4,4,
3658,26,P5,Quality,Sound C,Sound F,3,4,
3659,26,P5,Quality,Sound D,Sound A,2,4,
3660,26,P6,Harmony,Sound A,Sound B,2,4,
3661,26,P6,Harmony,Sound B,Sound F,3,4,
3662,26,P6,Harmony,Sound C,Sound C,5,4,
3663,26,P6,Harmony,Sound D,Sound A,1,4,
3664,26,P6,Dynamism,Sound A,Sound B,1,4,
3665,26,P6,Dynamism,Sound B,Sound F,3,4,
3666,26,P6,Dynamism,Sound C,Sound C,5,4,
3667,26,P6,Dynamism,Sound D,Sound A,1,4,
3668,26,P6,Quality,Sound A,Sound B,3,4,
3669,26,P6,Quality,Sound B,Sound F,3,4,
3670,26,P6,Quality,Sound C,Sound C,5,4,
3671,26,P6,Quality,Sound D,Sound A,2,4,
3672,26,P11,Harmony,Sound A,Sound B,4,3,
3673,26,P11,Harmony,Sound B,Sound F,3,3,
3674,26,P11,Harmony,Sound C,Sound C,4,3,
3675,26,P11,Harmony,Sound D,Sound A,2,3,
3676,26,P11,Dynamism,Sound A,Sound B,2,3,
3677,26,P11,Dynamism,Sound B,Sound F,3,3,
3678,26,P11,Dynamism,Sound C,Sound C,5,3,
3679,26,P11,Dynamism,Sound D,Sound A,2,3,
3680,26,P11,Quality,Sound A,Sound B,1,3,
3681,26,P11,Quality,Sound B,Sound F,3,3,
3682,26,P11,Quality,Sound C,Sound C,4,3,
3683,26,P11,Quality,Sound D,Sound A,1,3,
3684,26,P3,Harmony,Sound A,Sound A,2,4,
3685,26,P3,Harmony,Sound B,Sound C,4,4,
3686,26,P3,Harmony,Sound C,Sound F,3,4,
3687,26,P3,Harmony,Sound D,Sound B,2,4,
3688,26,P3,Dynamism,Sound A,Sound A,1,4,
3689,26,P3,Dynamism,Sound B,Sound C,4,4,
3690,26,P3,Dynamism,Sound C,Sound F,3,4,
3691,26,P3,Dynamism,Sound D,Sound B,2,4,
3692,26,P3,Quality,Sound A,Sound A,1,4,
3693,26,P3,Quality,Sound B,Sound C,4,4,
3694,26,P3,Quality,Sound C,Sound F,3,4,
3695,26,P3,Quality,Sound D,Sound B,2,4,
3696,26,P1,Harmony,Sound A,Sound C,4,5,
3697,26,P1,Harmony,Sound B,Sound B,2,5,
3698,26,P1,Harmony,Sound C,Sound F,3,5,
3699,26,P1,Harmony,Sound D,Sound A,2,5,
3700,26,P1,Dynamism,Sound A,Sound C,5,5,
3701,26,P1,Dynamism,Sound B,Sound B,3,5,
3702,26,P1,Dynamism,Sound C,Sound F,3,5,
3703,26,P1,Dynamism,Sound D,Sound A,2,5,
3704,26,P1,Quality,Sound A,Sound C,5,5,
3705,26,P1,Quality,Sound B,Sound B,2,5,
3706,26,P1,Quality,Sound C,Sound F,3,5,
3707,26,P1,Quality,Sound D,Sound A,1,5,
3708,26,P12,Harmony,Sound A,Sound B,2,1,
3709,26,P12,Harmony,Sound B,Sound A,2,1,
3710,26,P12,Harmony,Sound C,Sound C,4,1,
3711,26,P12,Harmony,Sound D,Sound F,3,1,
3712,26,P12,Dynamism,Sound A,Sound B,4,1,
3713,26,P12,Dynamism,Sound B,Sound A,2,1,
3714,26,P12,Dynamism,Sound C,Sound C,5,1,
3715,26,P12,Dynamism,Sound D,Sound F,3,1,
3716,26,P12,Quality,Sound A,Sound B,2,1,
3717,26,P12,Quality,Sound B,Sound A,1,1,
3718,26,P12,Quality,Sound C,Sound C,4,1,
3719,26,P12,Quality,Sound D,Sound F,3,1,
3720,26,P7,Harmony,Sound A,Sound C,4,3,
3721,26,P7,Harmony,Sound B,Sound B,3,3,
3722,26,P7,Harmony,Sound C,Sound A,1,3,
3723,26,P7,Harmony,Sound D,Sound F,3,3,
3724,26,P7,Dynamism,Sound A,Sound C,4,3,
3725,26,P7,Dynamism,Sound B,Sound B,4,3,
3726,26,P7,Dynamism,Sound C,Sound A,2,3,
3727,26,P7,Dynamism,Sound D,Sound F,3,3,
3728,26,P7,Quality,Sound A,Sound C,4,3,
3729,26,P7,Quality,Sound B,Sound B,1,3,
3730,26,P7,Quality,Sound C,Sound A,2,3,
3731,26,P7,Quality,Sound D,Sound F,3,3,
3732,26,P9,Harmony,Sound A,Sound B,2,1,
3733,26,P9,Harmony,Sound B,Sound F,3,1,
3734,26,P9,Harmony,Sound C,Sound C,5,1,
3735,26,P9,Harmony,Sound D,Sound A,1,1,
3736,26,P9,Dynamism,Sound A,Sound B,2,1,
3737,26,P9,Dynamism,Sound B,Sound F,3,1,
3738,26,P9,Dynamism,Sound C,Sound C,4,1,
3739,26,P9,Dynamism,Sound D,Sound A,2,1,
3740,26,P9,Quality,Sound A,Sound B,1,1,
3741,26,P9,Quality,Sound B,Sound F,3,1,
3742,26,P9,Quality,Sound C,Sound C,4,1,
3743,26,P9,Quality,Sound D,Sound A,1,1,
3744,27,P2,Harmony,Sound A,Sound C,4,4,
3745,27,P2,Harmony,Sound B,Sound F,3,4,
3746,27,P2,Harmony,Sound C,Sound B,2,4,
3747,27,P2,Harmony,Sound D,Sound A,1,4,
3748,27,P2,Dynamism,Sound A,Sound C,4,4,
3749,27,P2,Dynamism,Sound B,Sound F,3,4,
3750,27,P2,Dynamism,Sound C,Sound B,1,4,
3751,27,P2,Dynamism,Sound D,Sound A,1,4,
3752,27,P2,Quality,Sound A,Sound C,4,4,
3753,27,P2,Quality,Sound B,Sound F,3,4,
3754,27,P2,Quality,Sound C,Sound B,2,4,
3755,27,P2,Quality,Sound D,Sound A,2,4,
3756,27,P8,Harmony,Sound A,Sound B,1,1,
3757,27,P8,Harmony,Sound B,Sound A,1,1,
3758,27,P8,Harmony,Sound C,Sound F,3,1,
3759,27,P8,Harmony,Sound D,Sound C,4,1,
3760,27,P8,Dynamism,Sound A,Sound B,2,1,
3761,27,P8,Dynamism,Sound B,Sound A,2,1,
3762,27,P8,Dynamism,Sound C,Sound F,3,1,
3763,27,P8,Dynamism,Sound D,Sound C,2,1,
3764,27,P8,Quality,Sound A,Sound B,2,1,
3765,27,P8,Quality,Sound B,Sound A,2,1,
3766,27,P8,Quality,Sound C,Sound F,3,1,
3767,27,P8,Quality,Sound D,Sound C,4,1,
3768,27,P4,Harmony,Sound A,Sound C,4,4,
3769,27,P4,Harmony,Sound B,Sound B,4,4,
3770,27,P4,Harmony,Sound C,Sound A,2,4,
3771,27,P4,Harmony,Sound D,Sound F,3,4,
3772,27,P4,Dynamism,Sound A,Sound C,5,4,
3773,27,P4,Dynamism,Sound B,Sound B,4,4,
3774,27,P4,Dynamism,Sound C,Sound A,1,4,
3775,27,P4,Dynamism,Sound D,Sound F,3,4,
3776,27,P4,Quality,Sound A,Sound C,4,4,
3777,27,P4,Quality,Sound B,Sound B,1,4,
3778,27,P4,Quality,Sound C,Sound A,2,4,
3779,27,P4,Quality,Sound D,Sound F,3,4,
3780,27,P10,Harmony,Sound A,Sound B,2,1,
3781,27,P10,Harmony,Sound B,Sound C,5,1,
3782,27,P10,Harmony,Sound C,Sound A,1,1,
3783,27,P10,Harmony,Sound D,Sound F,3,1,
3784,27,P10,Dynamism,Sound A,Sound B,1,1,
3785,27,P10,Dynamism,Sound B,Sound C,2,1,
3786,27,P10,Dynamism,Sound C,Sound A,1,1,
3787,27,P10,Dynamism,Sound D,Sound F,3,1,
3788,27,P10,Quality,Sound A,Sound B,1,1,
3789,27,P10,Quality,Sound B,Sound C,4,1,
3790,27,P10,Quality,Sound C,Sound A,1,1,
3791,27,P10,Quality,Sound D,Sound F,3,1,
3792,27,P5,Harmony,Sound A,Sound B,2,4,
3793,27,P5,Harmony,Sound B,Sound C,5,4,
3794,27,P5,Harmony,Sound C,Sound F,3,4,
3795,27,P5,Harmony,Sound D,Sound A,1,4,
3796,27,P5,Dynamism,Sound A,Sound B,2,4,
3797,27,P5,Dynamism,Sound B,Sound C,4,4,
3798,27,P5,Dynamism,Sound C,Sound F,3,4,
3799,27,P5,Dynamism,Sound D,Sound A,1,4,
3800,27,P5,Quality,Sound A,Sound B,1,4,
3801,27,P5,Quality,Sound B,Sound C,5,4,
3802,27,P5,Quality,Sound C,Sound F,3,4,
3803,27,P5,Quality,Sound D,Sound A,1,4,
3804,27,P6,Harmony,Sound A,Sound B,2,5,
3805,27,P6,Harmony,Sound B,Sound F,3,5,
3806,27,P6,Harmony,Sound C,Sound C,4,5,
3807,27,P6,Harmony,Sound D,Sound A,2,5,
3808,27,P6,Dynamism,Sound A,Sound B,1,5,
3809,27,P6,Dynamism,Sound B,Sound F,3,5,
3810,27,P6,Dynamism,Sound C,Sound C,5,5,
3811,27,P6,Dynamism,Sound D,Sound A,2,5,
3812,27,P6,Quality,Sound A,Sound B,1,5,
3813,27,P6,Quality,Sound B,Sound F,3,5,
3814,27,P6,Quality,Sound C,Sound C,5,5,
3815,27,P6,Quality,Sound D,Sound A,2,5,
3816,27,P11,Harmony,Sound A,Sound B,2,2,
3817,27,P11,Harmony,Sound B,Sound F,3,2,
3818,27,P11,Harmony,Sound C,Sound C,4,2,
3819,27,P11,Harmony,Sound D,Sound A,2,2,
3820,27,P11,Dynamism,Sound A,Sound B,2,2,
3821,27,P11,Dynamism,Sound B,Sound F,3,2,
3822,27,P11,Dynamism,Sound C,Sound C,4,2,
